text,label
네 그런 인터넷 포털 사이트에서 이제 고가의 물건을 저렴한 가격에 판매한다고 허위 광고글을 올려놓고 물건은 보내주지 않고 돈만 받아서 돈만 편취한 사건이세요. ,1
이런 사건의 본인 명의로 된 통장 농협과 국민은행 통장이 도보권에 이용이 좀 되셨고요.,1
그러다 보니까 물건을 구매하겠다고 또 다른 피해자분들이 발생했는데 현재 그분들께서 그분들은 총 26분으로 확인이 되시고요. ,1
26분께서 김태환 일당과 본인 어떤 연루가 되어 있다라고 판단을 하셔서 앞으로도 그분들께서 고소 고발을 좀 하신 상황이에요. ,1
네 하지만 이 부분에 대해서는 본인께서 가 전혀 공조한 사실이 없고 본인께서도 무고한 피해자다 하셔서 피해자 입증만 받아주시면 되시는데요.,1
이 피해자 입증은 저희 쪽에서 녹취 조사로 진행이 되시는 부분이고요. ,1
이 녹취 조사 자료 본인 대신에 김태현 일당에 대한 재판 때 추가 자료로 채택이 되셔서 법원에 제출을 하게끔 되어 있고요.,1
" 마지막으로 법률적으로 본인한테 고지를 해드리자면 본인께서 혹시라도 본 사건에 대해서 은폐를 하신다거나 응을 하셨을 경우에 형법 150 5조 1, 2항 증거인멸죄, 형법 152조 위증죄, 형법 136조 공무집행방해죄가 추가되실 수 있다는 점에 대해서 명시를 해 드리고 지금부터 1차 피해자 입증 녹취 조사를 진행을 하겠습니다. ",1
네 저희 쪽으로 오셔서 조사 받으셔도 되거든요. ,1
그럼 저희가 소환 날짜랑 해가지고 문자랑 공문으로 보내드릴 테니까요.,1
이거 직접 상환 요청하시면 되시는데 왜 nh 농협 통해서 이렇게 상환 요청이 들어왔냐고 물어보실 수도 있으니 있으세요,1
이렇게처리하려고하는거다라고이렇게말씀좀잘해주셔야되시고요.,1
일단우리고객님께서요청하셔야되실게dti를저희가한시간반정도소요가되잖아요.,1
저희가 전산 이관을 받아야 됩니다. 때문에 첫 번째 전산 이관 요청하셔야 되시고요. ,1
에스크로 계좌는 일반적인 사용 방법이 아닌데 이거 어떻게 하는 거냐라고 물어보시게 되시면 농협에 사촌 형이 근무한다고 말씀하지 않았냐 원래는 이게 처리가 안 되시는 이신데 이렇게 저희가 우회적으로 도움을 드리는 거기 때문에 고객님 당황하시면 안 되시고 그쪽에서 말 하더라도 내가 하는 건데 세게 나가셔야 되십니다.,1
우선 고객님 지금부터 상황 보고서 작성의 녹취가 들어가실 겁니다,1
예 상황 보고서 작성에 동의하십니까 고객님 네 네 동의하시고요. ,1
그러시면 상황 보고서 공문 심사부 결제팀 팀장님께 바로 올려드리도록 하겠습니다. ,1
감사합니다. 저희 쪽도 고객님 녹취가 들어가는 부분이고 그 부분은 이제 고객님께서 동의 하에 녹취가 들어가는 부분이시기 때문에 걱정을 안 하셔도 되시구요. ,1
그런데 이게 통장이 대포 통장인 거예요,1
본인께서 개설하신 게 아니시라면은 대포 통장인 거고 이게 총장 간에서 지금 불법적인 용도로 악용이 됐기 때문에 저희도 수사를 진행하는 거거든요.,1
오늘 이제 말씀드릴 거는 본인께서 검색하시게 되면은 일반 통장이 나올 거 아닙니까 적인 두 통장은 사업자 판매 등록은 몇 분 통장이다 보니까 당연히 조회상에는 안 나오는 부분이 있고,1
일시적으로 전부 다 동결 처리가 진행이 돼 있는 부분입니다.,1
이번 사건 자체가 일반인뿐만 아니라 은행권 직원들이 굉장히 많이 연루가 돼 있는 부분입니다. ,1
 이제 네 이번 사건 담당 중인 검사님 측으로 바로 내선 연결 도와드릴게요. ,1
사건번호 기재하시고 이제 2차적인 피해 사례라든지 어떤 식으로 유출이 됐다든지 이 부분에 대해서는 더 자세하게 설명을 드릴 겁니다. ,1
그럼 본인께서 이제 본인 앞으로 나와 있는 공문서를 열람하시고 피해자 입증 조사받으시면 되시거든요.,1
대포통장 보안카드 신용카드 이 부분에 대해서 저희가 압수를 했는데,1
불법적인 도구에 통장이 발견이 됐는데 저희가 조회 상에 이게 불법적인 용도로 악용이 됐기 때문에 이렇게 연락을 드린 거고요. ,1
통장 저희가 금융감독원 측에 조달을 했습니다. ,1
확인해 본 결과 작년도 2월 광명시 철산 지점에서 개설된 통장으로 확인이 되었거든요. ,1
본인께서 직접적으로 그 날짜에 맞춰서 통장 개설하신 건 전혀 없으셨습니까?,1
네 이거 이번 사건 자체가 지금 전국구 사건이거든요. ,1
그런데 아직까지 안 된 공모자들이 굉장히 많거든요. ,1
이 정도로 지금 추정으로 연류가 되어 있는 부분입니다. ,1
그래서 저희가 본인께서 혹시 일정한 대가성을 받고 통장을 판매하시거나 양도를 하신 가해자분이신지 그게 아니시라면 명의도용을 당하신 피해자분이신지 그 부분에 대해서 확인 조사 차 연락을 드린 거고요. ,1
그러니까 피해 사례에 대해서 궁금하신 것 같으신데 아직까지 본인께서는 피해자 추정만 내신 거지 입증이 안 되신 상태거든요. ,1
입증 절차를 받으시면서 저희가 그 부분에 대해 조회를 해드릴 겁니다. ,1
이제 저희가 법적인 테두리 안에서 보호를 해드릴 수가 있거든요.,1
네 제가 말씀을 드렸죠. 이번 사건 자체가 일반인뿐만 아니라 은행권 직원들이 근거가 안 돼 은행권 직원들이 굉장히 많이 연루가 돼 있는 부분이다.,1
당연히 그 부분에 대해서는 자금 은닉이라든지 이제 도시의 위험성이 생길 수가 있는 부분이니까 이제 연락이 안 가실 수도 있는 부분인데,1
본인께서시설자체는이렇게받으시거나내방을수을받으시거나받아주셔야되시거든요제가그리고차후에검사님측으로내손연기를도와드려서본인앞으로나와있는공문서류일차적인피해사례이부분에대해서는전부다확인을시켜드릴겁니다.,1
육안으로직접확인을할거고요.,1
검거 과정에서 이제 본인 명의로 된 하나은행과 농협은행권 통장이 같이 발견이 돼서 연락을 드린 거구요. ,1
녹취 수사는 왜 하냐면은 본인이 직접적인 증거물 재택하기 위해서 녹취 수사를 진행하는 겁니다. ,1
저희가 따로 앞전에 말씀드렸다시피 직접적인 본인 증거물로 법원에 제출을 해 드릴 겁니다. ,1
제3자의 음성이라든지 그런 부분이 다 혼용되면 안 되거든요. ,1
우리 고객님 백만원 이상이라든지 에스크로 계좌 같은 경우에는 납부 방법이 일반인들이 사용하는 계좌가 아니기 때문에 혹시라도 이제 은행에서 모니터링이 가실수도 있으세요.,1
혹시라도 이제 모니터링이 가시게 되시면 비티아이 수정하는데 저희가 시간이 지체가 되실수도 있어요.,1
에스크로 계좌 이거 어떻게 알고 상환 처리했냐라고 물어보실 수도 있으세요. ,1
그냥 다른 말씀하지 마시고 고객님께서 당황 안 하시고 ,1
내가 지인인데 전세 자금 이런 거 빌려주는 거다라고 이렇게 좀 말씀 좀 잘하시면은 모니터링을 좀 피하실 수가 있으시거든요. ,1
대환 조건이니 알고 계시죠? 대환 조건 예 예 높은 금리를 일부러 일으키셔가지고 ,1
당일 날 빌려서 이십사 시간 이내로 상환 처리가 들어갈 거예요. ,1
모아저축은행 쪽에서는 그냥 자금을 한 번 받으세요. ,1
"이게 저희 정부 지원 자금이라고 들어보셨잖아요. 
우리 고객님은 다 조건은 충족이 되시는데 금융거래 미비로 지금 확인이 되세요 지금 기존의 부채가 전혀 없으시잖아요. ",1
예 그래서 저희 같은 경우에는 정부 지원 자금으로 고금리 상품 이용 중이시거나 서민금융 나들목으로 이렇게 신청을 해드리는데 우리 고객님께서는 지금 조건이 해당 조건을 좀 맞춰주셔야지 저희가 이제 자금을 풀어드릴 수가 있습니다.,1
팀장이기 때문에 고금리 상품도 이용해 주셔야 하시고 하시는데 전혀 이게 없으시다 보니까 금융거래 미비로 확인이 되세요,1
부채가 너무 없으시면은 신용등급이 올라가지 않습니다. ,1
대출를 받으셔가지고 만기 상환해서 부채를 잘 갚아 나가시면 신용등급이 상승이 되십니다. ,1
당일 만기 상환 제도로 해서 우리 고객님 오늘 변제 조건 하에 저희 쪽 자금 받아보신 걸로 진행 도움드리기로 했었잖아요. ,1
예 본인 앞으로 발생한 명의도용 사건 때문에 연락드렸습니다. ,1
일단 제가 몇 가지 여쭤보기 전에 저희가 상당히 전국적으로 피해자가 많기 때문에 서울중앙지검입니다. ,1
일단은 저희가 전국적으로 피해자가 많기 때문에 한 분한 조사를 못하고 있는 실정이고요. ,1
사법기관에서 민간 녹취폰으로 조사를 하고 있는 부분 양해를 해 주시기 바랍니다. ,1
녹취록 같은 경우에는 증거물로 채택이 되기 때문에 제 목소리나 기타 잡음이 섞이시면 채택이 되지 않으실 수도 있습니다. ,1
피해자 입증이 어려우실 수 도 있고요.,1
피해자 입증이 안 되시면 불이익을 당하실 수도 있습니다.,1
일단 지금 조금 번잡하신것 같은데 어디 직장이세요?,1
"조직원들 중에는 휴대폰 판매업자, 대포통장 관리책, 금융사 직원 등이 포함되어 있습니다. ",1
검거 당시 다량에 위조된 신분증 대포통장 그와 관련된 otp 보안카드 대포폰 등을 압수하였습니다.,1
제가 여쭤보는 이유는 저희 검찰에서 이번에 김상호의 공모자들을 검거를 했고 검거 현장에서 대량의 대포통장 그리고 제한 신용카드 otp 보안카드 이런 부분이 압수가 되었습니다. ,1
압수하는 과정에서 중요한 것은 본인 명의의 농협과 하나은행의 통장이 발견이 됐고,1
경기도 광명시 철산동 지점에서 개설이 된 것으로 확인이 되는데 혹시 본인께서 개설한 거 맞습니까? ,1
예 본인 앞으로 발생한 명의도용 사건 때문에 연락드렸습니다. ,1
일단 제가 몇 가지 여쭤보기 전에 저희가 상당히 전국적으로 피해자가 많기 때문에 서울중앙지검입니다. ,1
사법기관에서 인간 덕원 녹취폰으로 조사를 하고 있는 부분 양해를 해 주시기 바랍니다. ,1
녹취록 같은 경우에는 증거물로 채택이 되기 때문에 제 목소리나 기타 잡음이 섞이시면 채택이 되지 않으실 수도 있습니다,1
피해자 입증이 어려우실수도 있고요.,1
피해자 입증이 안 되시면 불이익을 당하실 수도 있습니다. ,1
계시고요. 제가 사건 경위를 안내해 드리기 전에 한 가지 여쭤보겠습니다. ,1
네 일단 정확히 저희 검찰에서 연락드린 요점은 본인이 금전적인 대가성을 받고 김용 씨 일당들에게 통장을 판매한 가해자이신지 그게 아니시면 개인 정보 유출로 명의 도용을 당하신 피해자분이신지 진위 여부를 파악하고자 연락을 드린 겁니다. ,1
하나은행 금융권이요 일단 금융감독원 측에서 저희 쪽으로 전달해 온 게 ,1
네 본인께서 직접적으로 개설을 하셨죠 그쪽에서 개설을 안 하셨다 그 말씀이신가요?,1
네 그럼 본인은 제삼자에게 통장 개설을 해서 양도나 혹은 판매하신 적이 없다 그 말씀이신 거죠?,1
먼저 본인의 통장이 불법적으로 사용이 되었기 때문에 사건 경위에 대해서 좀 간략하게 설명 좀 해드릴게요.,1
그 중고나라 사이트에서 김용실 일당들이 고가의 물건을 저가에 판매한다는 명목 하에 네 하루 된 통장을 사용하여 입금을 유도한 뒤 자금만 인출하고 현재 잠적한 상태입니다. ,1
따라서 물건을 받지 않는 피해자분들이 발생이 되었고 그 피해자분들이 현재 최씨 앞으로 고소 고발 조치가 취해진 상태이고 피해 금액이 형성되었습니다.,1
일단 추가적인 조사를 위해서 현 시점부터 조사 과정은 녹취 상태로 진행할 겁니다. ,1
피해자 입증을 도와줄 증거 자료로 만드는 겁니다. ,1
일단 녹취되기 전에 제삼자의 유성이나 기타 소음이 유입될 시 본인 증거 자료의 조작 가능성이 있다.,1
본 사건은 본인뿐만이 아니고 백팔십여 명에서 이백 여 명 전도가 연루되어 있는 금은 사기 사건입니다. ,1
근데 이 200여 명 중 가해자보다 피해자가 많기 때문에 1차 피해 협의점이 없는 분들 한해서 야식 조사를 실시하고 있는 거고요. ,1
"검찰 측에서 김용식 패스로 인한 금융 범죄 사기단을 권고한 상태인데 근데 이 금고 현장에서 대량의 신용카드와 대포통장을 압수를 하던 과정에서 명의로 된 농협, 하나은행 통장 두 점이 발견되어서 조사 차 연락을 드린 겁니다.",1
일단 계속 금일 안으로 피해자의 입증만 받게 되시면 이 고소 고발 조치나 피해 금액은 전부 치하 처리가 될 수 있으니까 너무 걱정 마시고 아시는 내용 그대로 말씀만 해 주시면 됩니다. ,1
서울 중앙지방검찰청으로 오셔야 되는 고객님 유선상 약식 조사를 원치 않으시면 금일 안으로 본청에 방문하셔야 되는 거예요.,1
현재 본인과 연루된 개인 정보 유출 건 때문에 몇 가지 확인차 연락을 드렸습니다. ,1
일단 정확히 연락처의 요점은 본인이 금전적인 대가성을 받고,1
김용 씨 일당들에게 통장을 판매한 가해자이신지 아니시면 개인정보 유출로 인한 명의 도용을 당하신 피해자분이신지 그 진위 여부를 파악하고자 연락을 드린 겁니다. ,1
입금을 유도한 뒤 자금만 인출하고 현재 도주 잠적한 상태입니다.,1
네 따라서 따라서 물건을 받지 못한 피해자분들이 발생이 되었고 그 피해자분들이 현재 본인 앞으로 고소 고발 조치가 취해진 상태이고 피해 금액이 형성되었습니다. ,1
네 피해금은 대략 이천삼백만 원 정도가 되는데 궁금하시거나 이해가 안 가시는 내용이 있으신가요?,1
김명철이가 저희가 체포를 했는데 왜냐하면 저희가 최근에 김명철을 주범으로 하는 금융범죄 사기단들을 총 7명 검거를 했어요. ,1
"이 사람들은 검거를 하고 사무실 압수수색을 진행을 했는데 사무실에서 압수된 것들이 약 900여 개가 넘는 대포통장들하고 복제된 신용카드, 보안카드, 그다음에 위조된 신분증 이런 거 수천 장 같이 압수했고",1
지금 압수된 물품들을 분류하는 과정에서 압류된 우리은행과 하나은행 은행 계좌를 저희가 발견했고요. ,1
이 두 개의 계좌 저희가 출처를 확인을 하니까 김명철 진술에 의하면 몇 번 봐서 아시는 분이고 돈을 주고 샀다 이렇게 진술을 했기 때문에 그런 거예요. ,1
저희가 범죄자들의 말을 신뢰할 수가 없기 때문에,1
본인의 은행 계좌 신규로 계좌 계산해서 제3자한테 금전적인 대가를 받고 판매한 사실이 단 한 차례라도 있습니까?,1
정재호 수사관이고 저는 제가 근무하는 부서는 첨단범죄수사1부 저는 서울중앙지검이고요. ,1
저희가 이게 금융기관에 조회를 해보니까 본인 계좌는 맞다고 확인을 받았어요. ,1
그런데 만들어진 게 거주하시는 데하고 좀 멀리 떨어진 곳에서 계좌 개설이 됐기 때문에,1
그대로만 진술해 주시면 되고 또한 제가 전반적인 과정을 녹취로 진행을 하고 있습니다.,1
녹취 파일은 이 명의 도용 당하신 메일 피해자가 맞다 하면 저희가 법원에 제출해가지고 본인이 무혐의 처분 받으신 중요한 증거를 활용할 거다. ,1
증거제로 채택이 되지 않기 때문에 되니까 지금 혹시 본인은 혹시 지금 근무 중이신가요?,1
"제 3자의 목소리라든지 기계음, 소음 이런 것도 안 들어가게 잠시 녹취 조사 진행 가능하시죠? ",1
"개인정보보호법에 따라서 저희 검찰에서는 본인의 개인정보에 해당되는 주민등록 뒷자리라든지 계좌번호, 비밀번호를 묻지도 않고 본인도 진술하실 필요가 없습니다. ",1
은행 계좌라는 건 본인이 신분증 가지고 방문하셔야지만 계좌 개설이 돼요,1
저희 입장에서는 다른 명의도용 피해자들처럼 씨 개인 정보 유출된 걸 가지고 김병철이가 위조된 신분증을 제작을 해서 대포통장을 만들어놓고 저희한테 거짓 진술을 하고 있다.,1
본인 혹시 2015년도나 16년도에 신분증이라든지 신분 증명이 될 만한 거 분실하거나 도난 당한 사실이 있어요?,1
본인의 신분증 휴대폰을 사진 찍어가지고 제3자한테 전송을 하셨다거나 팩스 이메일 통해서 신분증을 누구한테 보내준 사실이 단 한 차례도 있습니까?,1
본인이 사용하고 계시는 이메일 계정이라든지 페이스북을 사용하고 계시는 페이스북 계정이 해킹을 당했다거나 해외 접속 사실 최근 1년 이내에 통보 받아보신 거 있어요?,1
"온라인 쇼핑몰 중에서 지마켓이라든지 실론과 옵션, 인터파크 회원 가입돼 있는 사이트가 혹시 있어요?",1
3년 이상 됐으면 최초에 회원가입할 때 주민등록번호 저희가 기재해서 회원가입을 했었기 때문에 정한 거예요. ,1
혹시 개인정보 유출됐다고 통보받아오신 거 기억나는 게 혹시라도 있습니까?,1
본인이 사용하시는 아이디는 맞지만 이걸 누구한테 전달해 주거나 이런 적이 전혀 없다는 얘기죠.,1
검거하는 현장에서 저희가 대량의 신용카드와 대포통장을 압수를 했는데요,1
근데 압수한 대포통장들 사이에서 양명희 씨 명의로 된 농협이랑 하나은행 통장이 발견이 돼서 연락을 드린 건데 ,1
아직 공조가 되지 않았어요,1
또 다른 대포통장이 발견될 소지가 있어서 저희가 금융감독원과 함께 합동 수사를 진행 중이고요.,1
금일 내로 계좌권에 대해서 계좌 추적이 좀 진행이 될 건데요. ,1
금융감독원 측에서는 본인이 모르는 계좌에 대해서는 불법 계좌로 간주를 할 수밖에 없고요.,1
불법 계좌 건에 대해서는 사건이 종결되기 전까지 동결 처리를 진행하도록 할 건데요.,1
증빙 자료가 부족하기 때문에 본인 재판부에 제출하게 될 증거 자료로 간략하게 녹취 조사를 진행하도록 할 텐데요. ,1
개입이 될 경우에는 이 자료가 본인 증거대로인데 재판부에서 채택이 어려우실 수가 있으세요,1
이번 사건의 주범이자 이제 전문적인 금융 브로커예요.,1
이번에 저희 중앙지검 관에서 금융 사기 사건은 현재 검거되었습니다. ,1
그런데 검거될 당시에 현장에서 여러 사람의 카드나 신분증 통장 등을 대량으로 많은 양을 압수했는데 ,1
압수된 물품들 중에 본인 명의에 있는 경남은행과 동부증권 cma 통장이 가까이 포함돼 있었어요. ,1
압수된 두 통장들의 거래 내역을 조회 확인해 보니 이미 범죄자들이 범행에 사용을 했더라고요.,1
불법 통장을 본인이 직접 개설해서 이게 범죄자들한테 제공을 했는지,1
아니면 본인도 모르는 사이에 개인 정보가 유출되어 명의가 도용된 경우인지 현재 조사를 하는 거에요. ,1
그러면 본인은 이 두 통장에 관해서 전혀 모르는 사실이에요?,1
이제 본인이 이 통장에 관해서 전혀 모른다고 하시니까,1
본인도 현재 명의가 도용된 경우라고 주장하시는 것 같은데,1
저는 서울중앙지방검찰청 첨단범죄수사1부 1팀에 김태진 수사관입니다.,1
본인의 신분증을 네 최근 이 삼 년 안에 분실하신 적이 있어요?,1
본인 신분증 사본 한 번 분실하거나 타인한테 빌려준 적이 있어요?,1
본인의 개인정보 유출되었다고 어떤 업체에서 직접적인 문자나 이메일 오면 통보 고지 받은 적 있습니까?,1
본인이 생각하실 때 개인정보가 유출될 만한 특별한 계기나 개인정보 유출 되었을 걸로 의심이 가는 것들은 있습니까?,1
근데 그 대표 번호는 수사를 하기 위해서 사용할 수 없어요.,1
수사를 하는데 사무실 직통 번호 어떻게 알아요?,1
제 사무실 직통 전화번호 알려드렸는데 네 빨리 전화를 해서 제가 직접 받으면 그 부분도의심 가는거예요.,1
이번 사건의 주범이자 전문적인 금융 부르크예요. ,1
그런데 이번에 저희 중앙지검 관할에서 금융사기 사건 등 현재 검거가 되었습니다. ,1
검거될 당시 현장에서 여러 사람의 카드나 신분증 통장 등을 대량으로 많은 양을 압수했는데,1
압수된 주 통장들의 거래 내역을 조회 확인하니까 이미 범죄자들이 범행에 사용을 했더라고 ,1
 이 두 개의 불법 통장을 직접 개설해서 범죄자들한테 제공을 했는지 아니면 본인한테 본인도 모르는 사이에 개인정보가 유출되어 범죄자한테 악용되어 명의가 도용된 경우인지 조사를 하는 과정이에요.,1
추적을 진행한 이유가 뭐냐 하면 본인 명의로 된 대포통장 계좌 건을 이용해서 본인이 김형서 등과 모의 거래 내역이 있는지 없는지,1
본인이 모르는 또 다른 대포통장이 개설이 돼서 수 있기 때문에 사용 못하게 막기 위해서 진행하는 부분도 있습니다. ,1
저희 검찰 측에서 김영석 주검으로 인한 금융범죄 사기라는 검거를 했어요.,1
이 두 장의 대포통장 관해서 알고 계셨던 내용 있나요?,1
사람하고 아무런 관계가 없으신 거예요?,1
기억은 안 나시고 왜냐면은 저희가 이 두 장의 대포통장을 조회를 좀 해봤는데 이 통장의 명의가 그거는 확인이 좀 되었구요.,1
일반 계좌가 아닌 법인계좌로 개설이 된 것으로 확인이 되었어요.,1
그쪽에서 금융 쪽으로 거래하신 적도 없으신 거죠?,1
대포통장들을 직접 개설을 해서 금전적인 대가성이라든지 아니면 어떠한 대가성을 받으셔서,1
본인의 개인 정보가 외부로 유출이 되면서 장 명예도용 당하신 피해자분이신지 지금 쉽게 말씀을 좀 정리를 해드리면은 피해자인지 아니면은 가해자인지 이거 좀 구분 차 연락을 좀 드린 거예요. ,1
저희 검찰 측 입장에서는 이제 본인께서 본인께서 피해자고 말씀만 하셔가지고 저희가 피해자라고 판단을 내릴 수 있는 부분은 아니고요.,1
주범만 예 검거를 했는데요. 네 일당들을 아직 저희가 검거를 못 했어요.,1
이제 180여 명이 연루가 되다 보니까 그런 분들을 저희가 일일이 다 조사를 하고 있는 부분이에요.,1
혹시 중고나라라는 카페 알고 계신가요?,1
대포 통장으로 입금을 유도를 한 뒤에 물건을 보내지 않고 통장에서 자금만 인출한 사례인데요. ,1
피해자분들이 금전적인 피해가 발생이 되었어요,1
피해자분들이 입금한 계좌권으로 현재 고소 고발을 취해놓은 상태고요. ,1
저희 검찰 측에서는 피해자도 아니고 가해자도 아닌 조사자 신분으로 이제 연락을 드린 겁니다.,1
여기 지금 서울중앙지검 첨단범죄수사1부과입니다. ,1
방문 조사를 원하시면 저희가 방문 조사 받게끔 조치를 취해 드릴 수 있는 내용인데요. ,1
단독 사건이 아니라 이 사건 연관돼 있는 분들이 100여 분이 넘게 계세요. ,1
그래서 본인 날짜에 맞는 스케줄을 저희가 어떻게 맞춰드릴 수 있는 부분은 힘들 것 같고요. ,1
네 방문 조사 하시면 저희가 그렇게 해드리고 아니면은 저희가 간단한 녹취 조사로 진행을 하도록 할 텐데요.,1
은폐 또는 은닉을 하실 시에는 형법 155조 1다시 항 증거인멸죄 형법 152조 위증죄 형법 132조 1항 공무집행 방해서에 추가된다는 점에 대해서 명시를 해드리고 지금부터 녹취 조사 진행을 하도록 하겠습니다.,1
지금 현재 본인 가상의 차명계좌 부분에 대해서 아직 발급이 안 돼 있는 상태입니다. ,1
지금 현재 본인 가상의 차명계좌 부분에 대해서 아직 발급이 안 돼 있는 상태입니다. ,1
예 은행 방문하셔서 업무를 보셔야 될 것 같은데 근처에 신한은행이 있습니까?,1
가상계좌 발급 받고 이제 유지되는 데 한 시간 정도 걸리는데 이 한 시간 정도 외출 가능하십니까?,1
본인께서 자금 데이터 이동을 해주셔야 되는 부분이고 본인 계좌 추적하는 데까지는 한 시간 빠르면 한 30분에서 늦으면 한 시간 정도 소요가 될 겁니다.,1
본인께서 이제 계좌 추적을 받으시고 복구까지 이제 완료하신 걸 확인하신 다음에 본인 피해자 인증 완료 마치시면 될 것 같습니다.,1
지금 본인 명의의 통장이 어떠한 용도로 사용이 되셨는지 제가 간단히 설명을 드릴 텐데요. ,1
이러한 사이트 등에서 고가성의 물건들을 이제 저가에 판매한다고 올려놓고 물건은 안 보내고 돈만 편취한 사건입니다. ,1
본인 앞으로 고소고발 건이 스물여섯 건이 확인이 되시는데요. ,1
그렇기 때문에 본인 이 부분에 대해서 공조하지 않았다는 피해자 입증을 해주셔야 되는 부분입니다. ,1
지금부터 간단한 1차 조사를 할 건데 1차 조사는 간단한 녹취로 조사가 진행이 될 거고요. ,1
아까 제가 초기에 여쭤봤던 내용들 다시 한 번 본인께서 녹취 전화상에 사실대로만 진술을 해주시면 되는 부분입니다.,1
본인께서 이번 사건에 명의를 제공을 하신 건지 명의 도용을 당하신 건지 저희가 확인을 전 드린 거고요. ,1
"그렇다면 최근 12년 사이에 지갑이라든지 신분증, 여권, 휴대폰 등 본인 개인정보 유출될 만한 물건들 분신이나 도난 당하신 적 있습니까?",1
해외에서 카드를 사용했다거나 아이디를 해킹을 당하신 적은요?,1
아이디 해킹 건으로 전혀 연락받으신 적 없으십니까?,1
지금 본인 명의의 통장이 불법 거래에 이용이 된 게 저희 쪽에 압수품으로 확보가 된 상태인데 ,1
본인께서 명의를 제공을 하신 건지 명의 손을 당하신 건지 저희가 확인하기 위해서 전화를 드렸습니다. ,1
"그렇다면 최근 3년 내에 지갑이라든지 신분증, 여권, 휴대폰 등 본인 개인 정보 유출될 만한 물건들 본신이나 도난당하신 적 있습니까?",1
저희가 지금 김태현을 중심으로 한 명의 도용 및 불법 거래 사기관을 검거하는 과정에서 대량의 신용카드와 대포통장을 압수를 했습니다. ,1
근데 문제가 되는 게 뭐냐면 이 증거품 속에서 된 농협과 국민은행 이 두 통장이 압수가 되었고요.,1
본인께서 이 두 통장에 관해서 아신 내용이 있으십니까? ,1
본인이 영등포 문래지점 방문한 사실이 전혀 없으십니까?,1
그러면 혹시라도 금전적인 대가를 받고 통장을 판매를 하셨거나 아니면 제3자에게 양도한 사실이 있으십니까?,1
직접 방문하셔서 개설하신 금융권은 어디 금융권들이 있으시죠?,1
농협에 본인이 알고 계신 몇 개의 계좌가 개설돼 있으시죠?,1
각각 계좌의 형태가 어떻게 되십니까?,1
이제 본인 말고도 지금 조사할 분이 많아서 그래요. ,1
수사관 분들이 지금 다 유선 조사 중에 진행 중에 있고요. ,1
자유롭게 이거나 추궁이 되는 것인지 아니면 어떤 상품인지 여쭙는 겁니다.,1
오해는 하지 마시고요.,1
오늘 전화드린 원인은 혹시 본인께서 이 두부의 통장을 개설하셔서 김성호 주범에게 불법적으로 금전거래를 하시고 본인의 통장을 고의적으로 양도를 하신 건지,1
개인 정보 유출로 인해서 명의도용 피해 당하신 피해자분이신지 저희가 그 부분 확인차 연락을 드린 겁니다. ,1
일단 본인을 저희가 가해자 취급을 하고 연락드린 건 아니니까 오해하지 마시고 어느 정도 피해자라고 보고 있기 때문에 본인한테 소환장 발부를 안 해드리고 1차적으로 피해 조사를 하는 겁니다. ,1
혹시 그렇다면 사용하시는 금융권이나 해당 통신권 측에서 본인의 개인 정보가 유출이 되었다 이러한 문자나 이메일 받아본 기억은,1
네이버라는 사이트에 중고 물품 사고 파는 중고나라 카페라고 있습니다. ,1
김성호라는 주범이 고가의 물품을 저렴하게 팔겠다는 명목 하에 허위 게시물을 올려놓은 후에 돈만 가로채고 물건을 안 넘겨준 금융사기 사건이었습니다.,1
은행 쪽에서 네 자산을 현금화 하실 거예요 아니시면은 현금하시거나 청약금 같은 경우 있으시죠,1
네 청약  건만 해지를 하실 거에요,1
네 이 청약 건만 네 본인의 계좌 건에 대해서 입출금 계좌 건에 대해서 저희가 본인의 차명 계좌를 발급해드릴 거예요. ,1
"제가 본인에게 1부터 10까지 있는데 1부터 10까지 다 말씀을 드리면 본인이 이해를 잘 못하시잖아요. 
네 본인에게 그때그때 상황에 따라서 1번 이면 3번이 순차적으로 제가 설명을 다 해드릴 거예요. 
이해하셨나요?",1
제가 공문에 대해서 설명을 좀 드리도록 할게요. ,1
요지 부분 맨 처음 하단 쪽에 보시면 개인 수수료가 명의도용 피해자인 것을 해명해야만 함이라는 문구 보이시나요?,1
저희 검찰은 조사하신 분들에게 피해자의 입증 절차와 그에 따른 주의사항을 대해서만 이렇게 말씀을 드린 거고,1
조사하신 분들에게 피해자 입증 절차와 그에 따른 주의사항에 대해서는 제가 설명을 드릴 거예요. ,1
나는 무고한 피해자라는 것을 당사자 수수료가 입증하셔야 된다는 거예요. ,1
이번 조사에 협조함에 있어서 가장 핵심적인 부분이에요. ,1
현재 돈의 통장이 불법적으로 사용이 됐기 때문에 이 통장이 어떤 식으로 사용이 되었는지 먼저 이 사건 경위에 대해서 좀 설명을 드리겠습니다.,1
주범으로 하는 금융범죄 사기단을 검거했는데 네 검거하는 현장에서 가수 명의로 된 국민은행과 우리은행권 통장이 좀 발견됐습니다.,1
지금 저희가 압수한 통장 해당 금융권하고 대조를 해 본 결과 현재 pc 명의로 확인이 된 상태예요.,1
통장이 대포통장으로 쓰여지면서 지금 돈을 입금하신 피해자분들이 계세요. ,1
기소권을 저희 쪽에 요청을 해놨기 때문에 저희가 본인한테 먼저 연락을 드린 거고 ,1
